  7_1  8_2  0.25
  7_1  8_1  0.15
  7_2  6_2  0.15
  7_2  6_3  0.105
  7_2  7_3  0.15
  7_2  8_3  0.325
  7_2  8_2  0.25
  7_2  8_1  0.15
  7_2  7_1  0.25
  7_2  6_1  0.15
  7_3  6_3  0.105
  7_3  6_4  0.105
  7_3  7_4  0.25
  7_3  8_4  0.15
  7_3  8_3  0.325
  7_3  8_2  0.25
  7_3  7_2  0.15
  7_3  6_2  0.15
  7_4  6_4  0.105
  7_4  6_5  0.105
  7_4  7_5  0.325
  7_4  8_5  0.35
  7_4  8_4  0.15
  7_4  8_3  0.325
  7_4  7_3  0.15
  7_4  6_3  0.105
  7_5  6_5  0.105
  7_5  6_6  0.105
  7_5  7_6  0.15
  7_5  8_6  0.25
  7_5  8_5  0.35
  7_5  8_4  0.15
  7_5  7_4  0.25
  7_5  6_4  0.105
  7_6  6_6  0.105
  7_6  6_7  0.175
  7_6  7_7  0.15
  7_6  8_7  0.25
  7_6  8_6  0.25
  7_6  8_5  0.35
  7_6  7_5  0.325
  7_6  6_5  0.105
  7_7  6_7  0.175
  7_7  6_8  0.15
  7_7  7_8  0.105
  7_7  8_8  0.15
  7_7  8_7  0.25
  7_7  8_6  0.25
  7_7  7_6  0.15
  7_7  6_6  0.105
  7_8  6_8  0.15
  7_8  6_9  0.25
  7_8  7_9  0.105
  7_8  8_9  0.25
  7_8  8_8  0.15
  7_8  8_7  0.25
  7_8  7_7  0.15
  7_8  6_7  0.175
  7_9  6_9  0.25
  7_9  6_10  0.15
  7_9  7_10  0.25
  7_9  8_10  0.15
  7_9  8_9  0.25
  7_9  8_8  0.15
  7_9  7_8  0.105
  7_9  6_8  0.15
  7_10  6_10  0.15
  7_10  6_11  0.15
  7_10  7_11  0.25
  7_10  8_11  0.25
  7_10  8_10  0.15
  7_10  8_9  0.25
  7_10  7_9  0.105
  7_10  6_9  0.25
  7_11  6_11  0.15
  7_11  6_12  0.175
  7_11  7_12  0.25
  7_11  8_12  0.25
  7_11  8_11  0.25
  7_11  8_10  0.15
  7_11  7_10  0.25
  7_11  6_10  0.15
  7_12  6_12  0.175
  7_12  6_13  0.105
  7_12  7_13  0.175
  7_12  8_13  0.25
  7_12  8_12  0.25
  7_12  8_11  0.25
  7_12  7_11  0.25
  7_12  6_11  0.15
  7_13  6_13  0.105
  7_13  6_14  0.25
  7_13  7_14  0.25
  7_13  8_14  0.25
  7_13  8_13  0.25
  7_13  8_12  0.25
  7_13  7_12  0.25
  7_13  6_12  0.175
  7_14  6_14  0.25
  7_14  6_15  0.25
  7_14  7_15  0.25
  7_14  8_15  0.325
  7_14  8_14  0.25
  7_14  8_13  0.25
  7_14  7_13  0.175
  7_14  6_13  0.105
  7_15  6_15  0.25
  7_15  6_16  0.105
  7_15  7_16  0.25
  7_15  8_16  0.25
  7_15  8_15  0.325
  7_15  8_14  0.25
  7_15  7_14  0.25
  7_15  6_14  0.25
  7_16  6_16  0.105
  7_16  6_17  0.105
  7_16  7_17  0.325
  7_16  8_17  0.35
  7_16  8_16  0.25
  7_16  8_15  0.325
  7_16  7_15  0.25
  7_16  6_15  0.25
  7_17  6_17  0.105
  7_17  6_18  0.105
  7_17  7_18  0.15
  7_17  8_18  0.325
  7_17  8_17  0.35
  7_17  8_16  0.25
  7_17  7_16  0.25
  7_17  6_16  0.105
  7_18  6_18  0.105
  7_18  6_19  0.105
  7_18  7_19  0.175
  7_18  8_19  0.25
  7_18  8_18  0.325
  7_18  8_17  0.35
  7_18  7_17  0.325
  7_18  6_17  0.105
  7_19  6_19  0.105
  7_19  6_20  0.175
  7_19  7_20  0.25
  7_19  8_20  0.25
  7_19  8_19  0.25
  7_19  8_18  0.325
  7_19  7_18  0.15
  7_19  6_18  0.105
  7_20  6_20  0.175
  7_20  6_21  0.25
  7_20  7_21  0.15
  7_20  8_21  0.25
  7_20  8_20  0.25
  7_20  8_19  0.25
  7_20  7_19  0.175
  7_20  6_19  0.105
  7_21  6_21  0.25
  7_21  8_21  0.25
  7_21  8_20  0.25
  7_21  7_20  0.25
  7_21  6_20  0.175
  8_1  7_1  0.25
  8_1  7_2  0.15
  8_1  8_2  0.25
  8_1  9_2  0.25
  8_1  9_1  0.15
  8_2  7_2  0.15
  8_2  7_3  0.15
  8_2  8_3  0.325
  8_2  9_3  0.15
  8_2  9_2  0.25
  8_2  9_1  0.15
  8_2  8_1  0.15
  8_2  7_1  0.25
  8_3  7_3  0.15
  8_3  7_4  0.25
  8_3  8_4  0.15
  8_3  9_4  0.325
  8_3  9_3  0.15
  8_3  9_2  0.25
  8_3  8_2  0.25
  8_3  7_2  0.15
  8_4  7_4  0.25
  8_4  7_5  0.325
  8_4  8_5  0.35
  8_4  9_5  0.35
  8_4  9_4  0.325
  8_4  9_3  0.15
  8_4  8_3  0.325
  8_4  7_3  0.15
  8_5  7_5  0.325
  8_5  7_6  0.15
  8_5  8_6  0.25
  8_5  9_6  0.25
  8_5  9_5  0.35
  8_5  9_4  0.325
  8_5  8_4  0.15
  8_5  7_4  0.25
  8_6  7_6  0.15
  8_6  7_7  0.15
  8_6  8_7  0.25
  8_6  9_7  0.25
  8_6  9_6  0.25
  8_6  9_5  0.35
  8_6  8_5  0.35
  8_6  7_5  0.325
  8_7  7_7  0.15
  8_7  7_8  0.105
  8_7  8_8  0.15
  8_7  9_8  0.325
  8_7  9_7  0.25
  8_7  9_6  0.25
  8_7  8_6  0.25
  8_7  7_6  0.15
  8_8  7_8  0.105
  8_8  7_9  0.105
  8_8  8_9  0.25
  8_8  9_9  0.15
  8_8  9_8  0.325
  8_8  9_7  0.25
  8_8  8_7  0.25
  8_8  7_7  0.15
  8_9  7_9  0.105
  8_9  7_10  0.25
  8_9  8_10  0.15
  8_9  9_10  0.15
  8_9  9_9  0.15
  8_9  9_8  0.325
  8_9  8_8  0.15
  8_9  7_8  0.105
  8_10  7_10  0.25
  8_10  7_11  0.25
  8_10  8_11  0.25
  8_10  9_11  0.15
  8_10  9_10  0.15
  8_10  9_9  0.15
  8_10  8_9  0.25
  8_10  7_9  0.105
  8_11  7_11  0.25
  8_11  7_12  0.25
  8_11  8_12  0.25
  8_11  9_12  0.325
  8_11  9_11  0.15
  8_11  9_10  0.15
  8_11  8_10  0.15
  8_11  7_10  0.25
  8_12  7_12  0.25
  8_12  7_13  0.175
  8_12  8_13  0.25
  8_12  9_13  0.325
  8_12  9_12  0.325
  8_12  9_11  0.15
  8_12  8_11  0.25
  8_12  7_11  0.25
  8_13  7_13  0.175
  8_13  7_14  0.25
  8_13  8_14  0.25
  8_13  9_14  0.25
  8_13  9_13  0.325
  8_13  9_12  0.325
  8_13  8_12  0.25
  8_13  7_12  0.25
  8_14  7_14  0.25
  8_14  7_15  0.25
  8_14  8_15  0.325
  8_14  9_15  0.325
  8_14  9_14  0.25
  8_14  9_13  0.325
  8_14  8_13  0.25
  8_14  7_13  0.175
  8_15  7_15  0.25
  8_15  7_16  0.25
  8_15  8_16  0.25
  8_15  9_16  0.15
  8_15  9_15  0.325
  8_15  9_14  0.25
  8_15  8_14  0.25
  8_15  7_14  0.25
  8_16  7_16  0.25
  8_16  7_17  0.325
  8_16  8_17  0.35
  8_16  9_17  0.35
  8_16  9_16  0.15
  8_16  9_15  0.325
  8_16  8_15  0.325
  8_16  7_15  0.25
  8_17  7_17  0.325
  8_17  7_18  0.15
  8_17  8_18  0.325
  8_17  9_18  0.25
  8_17  9_17  0.35
  8_17  9_16  0.15
  8_17  8_16  0.25
  8_17  7_16  0.25
  8_18  7_18  0.15
  8_18  7_19  0.175
  8_18  8_19  0.25
  8_18  9_19  0.15
  8_18  9_18  0.25
  8_18  9_17  0.35
  8_18  8_17  0.35
  8_18  7_17  0.325
  8_19  7_19  0.175
  8_19  7_20  0.25
  8_19  8_20  0.25
  8_19  9_20  0.15
  8_19  9_19  0.15
  8_19  9_18  0.25
  8_19  8_18  0.325
  8_19  7_18  0.15
  8_20  7_20  0.25
  8_20  7_21  0.15
  8_20  8_21  0.25
  8_20  9_21  0.325
  8_20  9_20  0.15
  8_20  9_19  0.15
  8_20  8_19  0.25
  8_20  7_19  0.175
  8_21  7_21  0.15
  8_21  9_21  0.325
  8_21  9_20  0.15
  8_21  8_20  0.25
  8_21  7_20  0.25
  9_1  8_1  0.15
  9_1  8_2  0.25
  9_1  9_2  0.25
  9_1  10_2  0.15
  9_1  10_1  0.15
  9_2  8_2  0.25
  9_2  8_3  0.325
  9_2  9_3  0.15
  9_2  10_3  0.25
  9_2  10_2  0.15
  9_2  10_1  0.15
  9_2  9_1  0.15
  9_2  8_1  0.15
  9_3  8_3  0.325
  9_3  8_4  0.15
  9_3  9_4  0.325
  9_3  10_4  0.35
  9_3  10_3  0.25
  9_3  10_2  0.15
  9_3  9_2  0.25
  9_3  8_2  0.25
  9_4  8_4  0.15
  9_4  8_5  0.35
  9_4  9_5  0.35
  9_4  10_5  0.455
  9_4  10_4  0.35
  9_4  10_3  0.25
  9_4  9_3  0.15
  9_4  8_3  0.325
  9_5  8_5  0.35
  9_5  8_6  0.25
  9_5  9_6  0.25
  9_5  10_6  0.35
  9_5  10_5  0.455
  9_5  10_4  0.35
  9_5  9_4  0.325
  9_5  8_4  0.15
  9_6  8_6  0.25
  9_6  8_7  0.25
  9_6  9_7  0.25
  9_6  10_7  0.15
  9_6  10_6  0.35
  9_6  10_5  0.455
  9_6  9_5  0.35
  9_6  8_5  0.35
  9_7  8_7  0.25
  9_7  8_8  0.15
  9_7  9_8  0.325
  9_7  10_8  0.25
  9_7  10_7  0.15
  9_7  10_6  0.35
  9_7  9_6  0.25
  9_7  8_6  0.25
  9_8  8_8  0.15
  9_8  8_9  0.25
  9_8  9_9  0.15
  9_8  10_9  0.325
  9_8  10_8  0.25
  9_8  10_7  0.15
  9_8  9_7  0.25
  9_8  8_7  0.25
  9_9  8_9  0.25
  9_9  8_10  0.15
  9_9  9_10  0.15
  9_9  10_10  0.25
  9_9  10_9  0.325
  9_9  10_8  0.25
  9_9  9_8  0.325
  9_9  8_8  0.15
  9_10  8_10  0.15
  9_10  8_11  0.25
  9_10  9_11  0.15
  9_10  10_11  0.15
  9_10  10_10  0.25
  9_10  10_9  0.325
  9_10  9_9  0.15
  9_10  8_9  0.25
  9_11  8_11  0.25
  9_11  8_12  0.25
  9_11  9_12  0.325
  9_11  10_12  0.25
  9_11  10_11  0.15
  9_11  10_10  0.25
  9_11  9_10  0.15
  9_11  8_10  0.15
  9_12  8_12  0.25
  9_12  8_13  0.25
  9_12  9_13  0.325
  9_12  10_13  0.25
  9_12  10_12  0.25
  9_12  10_11  0.15
  9_12  9_11  0.15
  9_12  8_11  0.25
  9_13  8_13  0.25
  9_13  8_14  0.25
  9_13  9_14  0.25
  9_13  10_14  0.15
  9_13  10_13  0.25
  9_13  10_12  0.25
  9_13  9_12  0.325
  9_13  8_12  0.25
  9_14  8_14  0.25
  9_14  8_15  0.325
  9_14  9_15  0.325
  9_14  10_15  0.25
  9_14  10_14  0.15
  9_14  10_13  0.25
  9_14  9_13  0.325
  9_14  8_13  0.25
  9_15  8_15  0.325
  9_15  8_16  0.25
  9_15  9_16  0.15
  9_15  10_16  0.325
  9_15  10_15  0.25
  9_15  10_14  0.15
  9_15  9_14  0.25
  9_15  8_14  0.25
  9_16  8_16  0.25
  9_16  8_17  0.35
  9_16  9_17  0.35
  9_16  10_17  0.455
  9_16  10_16  0.325
  9_16  10_15  0.25
  9_16  9_15  0.325
  9_16  8_15  0.325
  9_17  8_17  0.35
  9_17  8_18  0.325
  9_17  9_18  0.25
  9_17  10_18  0.35
  9_17  10_17  0.455
  9_17  10_16  0.325
  9_17  9_16  0.15
  9_17  8_16  0.25
  9_18  8_18  0.325
  9_18  8_19  0.25
  9_18  9_19  0.15
  9_18  10_19  0.25
  9_18  10_18  0.35
  9_18  10_17  0.455
  9_18  9_17  0.35
  9_18  8_17  0.35
  9_19  8_19  0.25
  9_19  8_20  0.25
  9_19  9_20  0.15
  9_19  10_20  0.25
  9_19  10_19  0.25
  9_19  10_18  0.35
  9_19  9_18  0.25
  9_19  8_18  0.325
  9_20  8_20  0.25
  9_20  8_21  0.25
  9_20  9_21  0.325
  9_20  10_21  0.15
  9_20  10_20  0.25
  9_20  10_19  0.25
  9_20  9_19  0.15
  9_20  8_19  0.25
  9_21  8_21  0.25
  9_21  10_21  0.15
  9_21  10_20  0.25
  9_21  9_20  0.15
  9_21  8_20  0.25
  10_1  9_1  0.15
  10_1  9_2  0.25
  10_1  10_2  0.15
  10_1  11_2  0.25
  10_1  11_1  0.325
  10_2  9_2  0.25
  10_2  9_3  0.15
  10_2  10_3  0.25
  10_2  11_3  0.15
  10_2  11_2  0.25
  10_2  11_1  0.325
  10_2  10_1  0.15
  10_2  9_1  0.15
  10_3  9_3  0.15
  10_3  9_4  0.325
  10_3  10_4  0.35
  10_3  11_4  0.325
  10_3  11_3  0.15
  10_3  11_2  0.25
  10_3  10_2  0.15
  10_3  9_2  0.25
  10_4  9_4  0.325
  10_4  9_5  0.35
  10_4  10_5  0.455
  10_4  11_5  0.455
  10_4  11_4  0.325
  10_4  11_3  0.15
  10_4  10_3  0.25
  10_4  9_3  0.15
  10_5  9_5  0.35
  10_5  9_6  0.25
  10_5  10_6  0.35
  10_5  11_6  0.35
  10_5  11_5  0.455
  10_5  11_4  0.325
  10_5  10_4  0.35
  10_5  9_4  0.325
  10_6  9_6  0.25
  10_6  9_7  0.25
  10_6  10_7  0.15
  10_6  11_7  0.15
  10_6  11_6  0.35
  10_6  11_5  0.455
  10_6  10_5  0.455
  10_6  9_5  0.35
  10_7  9_7  0.25
  10_7  9_8  0.325
  10_7  10_8  0.25
  10_7  11_8  0.325
  10_7  11_7  0.15
  10_7  11_6  0.35
  10_7  10_6  0.35
  10_7  9_6  0.25
  10_8  9_8  0.325
  10_8  9_9  0.15
  10_8  10_9  0.325
  10_8  11_9  0.325
  10_8  11_8  0.325
  10_8  11_7  0.15
  10_8  10_7  0.15
  10_8  9_7  0.25
  10_9  9_9  0.15
  10_9  9_10  0.15
  10_9  10_10  0.25
  10_9  11_10  0.25
  10_9  11_9  0.325
  10_9  11_8  0.325
  10_9  10_8  0.25
  10_9  9_8  0.325
  10_10  9_10  0.15
  10_10  9_11  0.15
  10_10  10_11  0.15
  10_10  11_11  0.25
  10_10  11_10  0.25
  10_10  11_9  0.325
  10_10  10_9  0.325
  10_10  9_9  0.15
  10_11  9_11  0.15
  10_11  9_12  0.325
  10_11  10_12  0.25
  10_11  11_12  0.25
  10_11  11_11  0.25
  10_11  11_10  0.25
  10_11  10_10  0.25
  10_11  9_10  0.15
  10_12  9_12  0.325
  10_12  9_13  0.325
  10_12  10_13  0.25
  10_12  11_13  0.25
  10_12  11_12  0.25
  10_12  11_11  0.25
  10_12  10_11  0.15
  10_12  9_11  0.15
  10_13  9_13  0.325
  10_13  9_14  0.25
  10_13  10_14  0.15
  10_13  11_14  0.15
  10_13  11_13  0.25
  10_13  11_12  0.25
  10_13  10_12  0.25
  10_13  9_12  0.325
  10_14  9_14  0.25
  10_14  9_15  0.325
  10_14  10_15  0.25
  10_14  11_15  0.325
  10_14  11_14  0.15
  10_14  11_13  0.25
  10_14  10_13  0.25
  10_14  9_13  0.325
  10_15  9_15  0.325
  10_15  9_16  0.15
  10_15  10_16  0.325
  10_15  11_16  0.35
  10_15  11_15  0.325
  10_15  11_14  0.15
  10_15  10_14  0.15
  10_15  9_14  0.25
  10_16  9_16  0.15
  10_16  9_17  0.35
  10_16  10_17  0.455
  10_16  11_17  0.455
  10_16  11_16  0.35
  10_16  11_15  0.325
  10_16  10_15  0.25
  10_16  9_15  0.325
  10_17  9_17  0.35
  10_17  9_18  0.25
  10_17  10_18  0.35
  10_17  11_18  0.325
  10_17  11_17  0.455
  10_17  11_16  0.35
  10_17  10_16  0.325
  10_17  9_16  0.15
  10_18  9_18  0.25
  10_18  9_19  0.15
  10_18  10_19  0.25
  10_18  11_19  0.25
  10_18  11_18  0.325
  10_18  11_17  0.455
  10_18  10_17  0.455
  10_18  9_17  0.35
  10_19  9_19  0.15
  10_19  9_20  0.15
  10_19  10_20  0.25
  10_19  11_20  0.325
  10_19  11_19  0.25
  10_19  11_18  0.325
  10_19  10_18  0.35
  10_19  9_18  0.25
  10_20  9_20  0.15
  10_20  9_21  0.325
  10_20  10_21  0.15
  10_20  11_21  0.25
  10_20  11_20  0.325
  10_20  11_19  0.25
  10_20  10_19  0.25
  10_20  9_19  0.15
  10_21  9_21  0.325
  10_21  11_21  0.25
  10_21  11_20  0.325
  10_21  10_20  0.25
  10_21  9_20  0.15
  11_1  10_1  0.15
  11_1  10_2  0.15
  11_1  11_2  0.25
  11_1  12_2  0.325
  11_1  12_1  0.325
  11_2  10_2  0.15
  11_2  10_3  0.25
  11_2  11_3  0.15
  11_2  12_3  0.35
  11_2  12_2  0.325
  11_2  12_1  0.325
  11_2  11_1  0.325
  11_2  10_1  0.15
  11_3  10_3  0.25
  11_3  10_4  0.35
  11_3  11_4  0.325
  11_3  12_4  0.325
  11_3  12_3  0.35
  11_3  12_2  0.325
  11_3  11_2  0.25
  11_3  10_2  0.15
  11_4  10_4  0.35
  11_4  10_5  0.455
  11_4  11_5  0.455
  11_4  12_5  0.455
  11_4  12_4  0.325
  11_4  12_3  0.35
  11_4  11_3  0.15
  11_4  10_3  0.25
  11_5  10_5  0.455
  11_5  10_6  0.35
  11_5  11_6  0.35
  11_5  12_6  0.35
  11_5  12_5  0.455
  11_5  12_4  0.325
  11_5  11_4  0.325
  11_5  10_4  0.35
  11_6  10_6  0.35
  11_6  10_7  0.15
  11_6  11_7  0.15
  11_6  12_7  0.35
  11_6  12_6  0.35
  11_6  12_5  0.455
  11_6  11_5  0.455
  11_6  10_5  0.455
  11_7  10_7  0.15
  11_7  10_8  0.25
  11_7  11_8  0.325
  11_7  12_8  0.325
  11_7  12_7  0.35
  11_7  12_6  0.35
  11_7  11_6  0.35
  11_7  10_6  0.35
  11_8  10_8  0.25
  11_8  10_9  0.325
  11_8  11_9  0.325
  11_8  12_9  0.325
  11_8  12_8  0.325
  11_8  12_7  0.35
  11_8  11_7  0.15
  11_8  10_7  0.15
  11_9  10_9  0.325
  11_9  10_10  0.25
  11_9  11_10  0.25
  11_9  12_10  0.35
  11_9  12_9  0.325
  11_9  12_8  0.325
  11_9  11_8  0.325
  11_9  10_8  0.25
  11_10  10_10  0.25
  11_10  10_11  0.15
  11_10  11_11  0.25
  11_10  12_11  0.35
  11_10  12_10  0.35
  11_10  12_9  0.325
  11_10  11_9  0.325
  11_10  10_9  0.325
  11_11  10_11  0.15
  11_11  10_12  0.25
  11_11  11_12  0.25
  11_11  12_12  0.25
  11_11  12_11  0.35
  11_11  12_10  0.35
  11_11  11_10  0.25
  11_11  10_10  0.25
  11_12  10_12  0.25
  11_12  10_13  0.25
  11_12  11_13  0.25
  11_12  12_13  0.325
  11_12  12_12  0.25
  11_12  12_11  0.35
  11_12  11_11  0.25
  11_12  10_11  0.15
  11_13  10_13  0.25
  11_13  10_14  0.15
  11_13  11_14  0.15
  11_13  12_14  0.325
  11_13  12_13  0.325
  11_13  12_12  0.25
  11_13  11_12  0.25
  11_13  10_12  0.25
  11_14  10_14  0.15
  11_14  10_15  0.25
  11_14  11_15  0.325
  11_14  12_15  0.325
  11_14  12_14  0.325
  11_14  12_13  0.325
  11_14  11_13  0.25
  11_14  10_13  0.25
  11_15  10_15  0.25
  11_15  10_16  0.325
  11_15  11_16  0.35
  11_15  12_16  0.35
  11_15  12_15  0.325
  11_15  12_14  0.325
  11_15  11_14  0.15
  11_15  10_14  0.15
  11_16  10_16  0.325
  11_16  10_17  0.455
  11_16  11_17  0.455
  11_16  12_17  0.455
  11_16  12_16  0.35
  11_16  12_15  0.325
  11_16  11_15  0.325
  11_16  10_15  0.25
  11_17  10_17  0.455
  11_17  10_18  0.35
  11_17  11_18  0.325
  11_17  12_18  0.325
  11_17  12_17  0.455
  11_17  12_16  0.35
  11_17  11_16  0.35
  11_17  10_16  0.325
  11_18  10_18  0.35
  11_18  10_19  0.25
  11_18  11_19  0.25
  11_18  12_19  0.25
  11_18  12_18  0.325
  11_18  12_17  0.455
  11_18  11_17  0.455
  11_18  10_17  0.455
  11_19  10_19  0.25
  11_19  10_20  0.25
  11_19  11_20  0.325
  11_19  12_20  0.35
  11_19  12_19  0.25
  11_19  12_18  0.325
  11_19  11_18  0.325
  11_19  10_18  0.35
  11_20  10_20  0.25
  11_20  10_21  0.15
  11_20  11_21  0.25
  11_20  12_21  0.25
  11_20  12_20  0.35
  11_20  12_19  0.25
  11_20  11_19  0.25
  11_20  10_19  0.25
  11_21  10_21  0.15
  11_21  12_21  0.25
  11_21  12_20  0.35
  11_21  11_20  0.325
  11_21  10_20  0.25
  12_1  11_1  0.325
  12_1  11_2  0.25
  12_1  12_2  0.325
  12_1  13_2  0.35
  12_1  13_1  0.325
  12_2  11_2  0.25
  12_2  11_3  0.15
  12_2  12_3  0.35
  12_2  13_3  0.35
  12_2  13_2  0.35
  12_2  13_1  0.325
  12_2  12_1  0.325
  12_2  11_1  0.325
  12_3  11_3  0.15
  12_3  11_4  0.325
  12_3  12_4  0.325
  12_3  13_4  0.35
  12_3  13_3  0.35
  12_3  13_2  0.35
  12_3  12_2  0.325
  12_3  11_2  0.25
  12_4  11_4  0.325
  12_4  11_5  0.455
  12_4  12_5  0.455
  12_4  13_5  0.455
  12_4  13_4  0.35
  12_4  13_3  0.35
  12_4  12_3  0.35
  12_4  11_3  0.15
  12_5  11_5  0.455
  12_5  11_6  0.35
  12_5  12_6  0.35
  12_5  13_6  0.325
  12_5  13_5  0.455
  12_5  13_4  0.35
  12_5  12_4  0.325
  12_5  11_4  0.325
  12_6  11_6  0.35
  12_6  11_7  0.15
  12_6  12_7  0.35
  12_6  13_7  0.325
  12_6  13_6  0.325
  12_6  13_5  0.455
  12_6  12_5  0.455
  12_6  11_5  0.455
  12_7  11_7  0.15
  12_7  11_8  0.325
  12_7  12_8  0.325
  12_7  13_8  0.25
  12_7  13_7  0.325
  12_7  13_6  0.325
  12_7  12_6  0.35
  12_7  11_6  0.35
  12_8  11_8  0.325
  12_8  11_9  0.325
  12_8  12_9  0.325
  12_8  13_9  0.35
  12_8  13_8  0.25
  12_8  13_7  0.325
  12_8  12_7  0.35
  12_8  11_7  0.15
  12_9  11_9  0.325
  12_9  11_10  0.25
  12_9  12_10  0.35
  12_9  13_10  0.325
  12_9  13_9  0.35
  12_9  13_8  0.25
  12_9  12_8  0.325
  12_9  11_8  0.325
  12_10  11_10  0.25
  12_10  11_11  0.25
  12_10  12_11  0.35
  12_10  13_11  0.325
  12_10  13_10  0.325
  12_10  13_9  0.35
  12_10  12_9  0.325
  12_10  11_9  0.325
  12_11  11_11  0.25
  12_11  11_12  0.25
  12_11  12_12  0.25
  12_11  13_12  0.35
  12_11  13_11  0.325
  12_11  13_10  0.325
  12_11  12_10  0.35
  12_11  11_10  0.25
  12_12  11_12  0.25
  12_12  11_13  0.25
  12_12  12_13  0.325
  12_12  13_13  0.35
  12_12  13_12  0.35
  12_12  13_11  0.325
  12_12  12_11  0.35
  12_12  11_11  0.25
  12_13  11_13  0.25
  12_13  11_14  0.15
  12_13  12_14  0.325
  12_13  13_14  0.325
  12_13  13_13  0.35
  12_13  13_12  0.35
  12_13  12_12  0.25
  12_13  11_12  0.25
  12_14  11_14  0.15
  12_14  11_15  0.325
  12_14  12_15  0.325
  12_14  13_15  0.325
  12_14  13_14  0.325
  12_14  13_13  0.35
  12_14  12_13  0.325
  12_14  11_13  0.25
  12_15  11_15  0.325
  12_15  11_16  0.35
  12_15  12_16  0.35
  12_15  13_16  0.35
  12_15  13_15  0.325
  12_15  13_14  0.325
  12_15  12_14  0.325
  12_15  11_14  0.15
  12_16  11_16  0.35
  12_16  11_17  0.455
  12_16  12_17  0.455
  12_16  13_17  0.455
  12_16  13_16  0.35
  12_16  13_15  0.325
  12_16  12_15  0.325
  12_16  11_15  0.325
  12_17  11_17  0.455
  12_17  11_18  0.325
  12_17  12_18  0.325
  12_17  13_18  0.35
  12_17  13_17  0.455
  12_17  13_16  0.35
  12_17  12_16  0.35
  12_17  11_16  0.35
  12_18  11_18  0.325
  12_18  11_19  0.25
  12_18  12_19  0.25
  12_18  13_19  0.325
  12_18  13_18  0.35
  12_18  13_17  0.455
  12_18  12_17  0.455
  12_18  11_17  0.455
  12_19  11_19  0.25
  12_19  11_20  0.325
  12_19  12_20  0.35
  12_19  13_20  0.325
  12_19  13_19  0.325
  12_19  13_18  0.35
  12_19  12_18  0.325
  12_19  11_18  0.325
  12_20  11_20  0.325
  12_20  11_21  0.25
  12_20  12_21  0.25
  12_20  13_21  0.325
  12_20  13_20  0.325
  12_20  13_19  0.325
  12_20  12_19  0.25
  12_20  11_19  0.25
  12_21  11_21  0.25
  12_21  13_21  0.325
  12_21  13_20  0.325
  12_21  12_20  0.35
  12_21  11_20  0.325
  13_1  12_1  0.325
  13_1  12_2  0.325
  13_1  13_2  0.35
  13_1  14_2  0.325
  13_1  14_1  0.325
  13_2  12_2  0.325
  13_2  12_3  0.35
  13_2  13_3  0.35
  13_2  14_3  0.325
  13_2  14_2  0.325
  13_2  14_1  0.325
  13_2  13_1  0.325
  13_2  12_1  0.325
  13_3  12_3  0.35
  13_3  12_4  0.325
  13_3  13_4  0.35
  13_3  14_4  0.35
  13_3  14_3  0.325
  13_3  14_2  0.325
  13_3  13_2  0.35
  13_3  12_2  0.325
  13_4  12_4  0.325
  13_4  12_5  0.455
  13_4  13_5  0.455
  13_4  14_5  0.455
  13_4  14_4  0.35
  13_4  14_3  0.325
  13_4  13_3  0.35
  13_4  12_3  0.35
  13_5  12_5  0.455
  13_5  12_6  0.35
  13_5  13_6  0.325
  13_5  14_6  0.35
  13_5  14_5  0.455
  13_5  14_4  0.35
  13_5  13_4  0.35
  13_5  12_4  0.325
  13_6  12_6  0.35
  13_6  12_7  0.35
  13_6  13_7  0.325
  13_6  14_7  0.35
  13_6  14_6  0.35
  13_6  14_5  0.455
  13_6  13_5  0.455
  13_6  12_5  0.455
  13_7  12_7  0.35
  13_7  12_8  0.325
  13_7  13_8  0.25
  13_7  14_8  0.325
  13_7  14_7  0.35
  13_7  14_6  0.35
  13_7  13_6  0.325
  13_7  12_6  0.35
  13_8  12_8  0.325
  13_8  12_9  0.325
  13_8  13_9  0.35
  13_8  14_9  0.35
  13_8  14_8  0.325
  13_8  14_7  0.35
  13_8  13_7  0.325
  13_8  12_7  0.35
  13_9  12_9  0.325
  13_9  12_10  0.35
  13_9  13_10  0.325
  13_9  14_10  0.25
  13_9  14_9  0.35
  13_9  14_8  0.325
  13_9  13_8  0.25
  13_9  12_8  0.325
  13_10  12_10  0.35
  13_10  12_11  0.35
  13_10  13_11  0.325
  13_10  14_11  0.325
  13_10  14_10  0.25
  13_10  14_9  0.35
  13_10  13_9  0.35
  13_10  12_9  0.325
  13_11  12_11  0.35
  13_11  12_12  0.25
  13_11  13_12  0.35
  13_11  14_12  0.105
  13_11  14_11  0.325
  13_11  14_10  0.25
  13_11  13_10  0.325
  13_11  12_10  0.35
  13_12  12_12  0.25
  13_12  12_13  0.325
  13_12  13_13  0.35
  13_12  14_13  0.325
  13_12  14_12  0.105
  13_12  14_11  0.325
  13_12  13_11  0.325
  13_12  12_11  0.35
  13_13  12_13  0.325
  13_13  12_14  0.325
  13_13  13_14  0.325
  13_13  14_14  0.325
  13_13  14_13  0.325
  13_13  14_12  0.105
  13_13  13_12  0.35
  13_13  12_12  0.25
  13_14  12_14  0.325
  13_14  12_15  0.325
  13_14  13_15  0.325
  13_14  14_15  0.325
  13_14  14_14  0.325
  13_14  14_13  0.325
